SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532760,DEEP INDS   ,B ,Q,95.60,102.75,95.60,99.05,99.25,96.95,45,854,85256.00,
532761,HOV SERVICES,B ,Q,74.50,74.50,74.50,74.50,74.50,73.00,1,1,74.00,
532762,ACTION CONST,B ,Q,58.10,60.30,58.10,59.65,59.75,57.95,531,15603,923668.00,
532764,GEECEE      ,B ,Q,79.90,83.10,79.90,80.00,80.00,79.15,22,470,38312.00,
532766,RICHA IND   ,Z ,Q,0.98,0.98,0.98,0.98,0.98,0.98,1,100,98.00,
532767,GAYATRI PROJ,B ,Q,110.75,111.35,108.50,110.35,108.55,111.15,270,1110,123003.00,
532768,FIEM INDS   ,B ,Q,374.15,374.15,367.15,368.80,368.80,368.65,9,33,12194.00,
532771,JHS SVEN    ,B ,Q,14.86,15.05,14.75,14.95,14.84,14.34,27,7963,118901.00,
532772,DCBBANK     ,A ,Q,202.10,203.60,196.80,199.65,199.55,201.05,466,30594,6091891.00,
532773,GLOBAL VECT ,B ,Q,63.20,65.35,60.50,60.95,61.80,62.40,180,7809,486980.00,
532774,INSPIRISYS  ,B ,Q,44.95,45.00,44.95,45.00,45.00,40.05,2,2,89.00,
532775,GTL INFRAST ,B ,Q,0.51,0.53,0.51,0.53,0.53,0.51,75,495456,258907.00,
532776,SHIVAM AUTO ,B ,Q,18.35,21.25,18.35,20.95,20.95,19.60,213,7201,148754.00,
532777,INFO EDGE   ,A ,Q,2127.45,2205.00,2127.45,2175.10,2175.10,2118.70,1204,11723,25450849.00,
532779,TORNT POWER ,A ,Q,272.25,276.30,270.55,272.25,271.60,270.65,295,16496,4496414.00,
532780,PARSVNATH   ,T ,Q,3.03,3.16,2.88,2.99,3.10,3.03,60,61029,183527.00,
532782,SUTLEJ TEXT ,B ,Q,25.50,26.55,25.00,26.35,26.55,25.20,21,1345,34401.00,
532783,DAAWAT      ,B ,Q,22.10,23.00,22.00,22.55,22.55,22.30,339,33018,748399.00,
532784,SOBHA       ,A ,Q,540.45,541.00,524.50,529.45,529.45,533.05,363,3010,1606139.00,
532785,RUCHIRA PAP ,B ,Q,71.30,74.00,71.10,72.45,72.35,73.25,21,1098,79871.00,
532788,XLENERGY    ,T ,Q,0.41,0.45,0.41,0.41,0.41,0.43,9,3811,1564.00,
532790,TANLA       ,B ,Q,57.85,57.85,57.85,57.85,57.85,55.10,21,13011,752686.00,
532794,ZEEMEDIA    ,B ,Q,10.39,10.39,9.95,10.20,10.27,10.13,117,35708,362328.00,
532795,SITINET     ,B ,Q,1.85,1.98,1.80,1.95,1.90,1.89,97,172026,316227.00,
532796,LUMAX TECH  ,B ,Q,81.40,83.40,81.40,82.40,82.20,80.90,21,1077,88695.00,
532797,AUTOIND     ,B ,Q,36.70,36.70,34.00,34.00,34.00,34.00,4,26,886.00,
532798,NTWK MED INV,A ,Q,22.65,22.70,22.00,22.25,22.10,22.45,103,14034,312782.00,
532799,HUBTOWN     ,B ,Q,16.00,16.00,15.30,15.55,15.55,15.30,46,3327,51998.00,
532800,TV18BRDCST  ,A ,Q,20.25,20.90,20.20,20.80,20.80,20.10,173,70795,1456074.00,
532801,CAMBRIDGE   ,B ,Q,29.00,29.35,28.00,28.45,28.00,28.60,21,330,9415.00,
532804,TECHNOCRAFT ,B ,Q,324.40,337.40,324.40,333.10,331.00,320.95,35,132,43759.00,
532805,REDINGTON   ,A ,Q,115.00,115.00,105.65,109.05,109.15,108.65,677,14359,1572704.00,
532807,CINELINE    ,B ,Q,35.55,35.65,35.50,35.55,35.55,35.75,9,705,25084.00,
532808,PGIL        ,B ,Q,139.50,141.55,139.25,141.55,141.55,136.65,6,95,13258.00,
532809,FSL         ,A ,Q,48.15,48.90,48.00,48.35,48.30,48.30,982,74751,3620326.00,
532810,POWER FINAN ,A ,Q,105.35,108.00,103.05,104.00,103.70,104.65,2967,1120595,117318523.00,
532811,AHLUWALIA CO,B ,Q,297.00,310.00,297.00,307.00,307.00,303.00,15,54,16420.00,
532812,TRANSWARRANT,B ,Q,4.58,4.58,4.58,4.58,4.58,4.82,1,5,22.00,
532814,INDIAN BANK ,A ,Q,167.80,169.35,163.40,166.25,166.30,166.80,1963,109333,18196057.00,
532817,ORIENTAL    ,B ,Q,13.80,13.80,13.50,13.50,13.50,13.55,14,19829,267719.00,
532819,MINDTREE LTD,A ,Q,684.10,696.50,683.00,694.55,694.55,680.45,606,15792,10906531.00,
532820,ELAND       ,B ,Q,4.74,4.75,4.56,4.61,4.73,4.80,8,800,3755.00,
532822,IDEA        ,A ,Q,5.08,5.20,4.98,5.09,5.09,5.02,28280,9158690,46701201.00,
532826,RAJ TELE    ,Z ,Q,36.95,36.95,33.45,36.00,36.00,35.20,16,1291,43449.00,
532827,PAGE INDUSTR,A ,Q,17791.50,18140.90,17566.30,17925.20,17925.20,17655.15,534,954,17111778.00,
532828,AMD INDUS   ,B ,Q,16.20,16.35,16.00,16.35,16.35,16.00,7,735,11801.00,
532829,LAWRESHWAR  ,X ,Q,21.20,21.20,20.50,20.50,20.50,20.45,3,502,10302.00,
532830,ASTRAL POLY ,A ,Q,1304.05,1320.05,1303.55,1314.90,1310.00,1308.20,173,825,1084594.00,
532832,INDBUL REAL ,A ,Q,67.00,67.20,65.25,66.10,66.10,65.90,2842,565673,37382406.00,
532834,CAMLINFINE  ,B ,Q,53.50,55.50,53.50,54.95,55.10,52.90,176,16288,894819.00,
532835,ICRA        ,B ,Q,2825.00,2825.00,2740.05,2740.05,2740.05,2836.65,6,6,16716.00,
532839,DISH TV     ,A ,Q,20.65,23.10,20.40,22.45,22.45,20.80,2811,3135206,68621085.00,
532841,SAHYA INDU  ,X ,Q,145.00,149.40,143.10,145.90,145.90,143.05,60,3975,583333.00,
532842,SREE RAYALA ,B ,Q,97.00,97.00,93.80,94.80,94.80,99.70,27,364,34879.00,
532843,FORTIS      ,A ,Q,124.60,125.50,123.50,123.80,123.50,124.60,88,6983,869895.00,
532845,TGBHOTELS   ,B ,Q,4.88,4.88,4.60,4.79,4.79,4.65,8,2149,10404.00,
532847,HILTON MET  ,B ,Q,10.00,10.69,9.75,9.80,9.80,10.01,7,551,5399.00,
532848,DELTA CORP  ,A ,Q,175.00,176.50,170.50,171.55,171.55,173.00,933,68209,11839016.00,
532850,MIC ELECTRON,T ,Q,0.69,0.72,0.69,0.72,0.72,0.69,4,1939,1393.00,
532851,INSECTCID   ,B ,Q,598.00,614.75,590.70,599.90,600.00,602.65,567,3167,1899453.00,
532852,MCD HOLDING ,B ,Q,17.95,17.95,17.55,17.75,17.55,18.00,16,2203,39129.00,
532853,ASAHI SONG  ,B ,Q,117.65,128.25,117.65,121.55,124.25,118.75,34,820,101574.00,
532854,NITIN FIRE  ,T ,Q,0.54,0.56,0.52,0.55,0.55,0.54,41,113516,61398.00,
532855,HARYA CAPFIN,X ,Q,34.15,34.15,34.15,34.15,34.15,32.55,2,9,307.00,
532856,TIME TECHNO ,A ,Q,59.45,60.00,58.85,59.45,59.95,58.20,76,4716,280180.00,
532864,NELCAST     ,B ,Q,39.25,39.25,38.00,38.55,38.55,38.35,19,1909,73589.00,
532865,MEGHMANI    ,A ,Q,45.20,46.10,44.85,45.90,45.85,44.90,292,34947,1588409.00,
532867,V2RETAIL    ,B ,Q,108.00,122.65,108.00,114.95,115.10,107.15,445,16632,1907010.00,
532868,DLF LIMITED ,A ,Q,162.95,164.20,156.95,159.30,159.30,164.00,3719,612327,98314866.00,
532869,TARMAT      ,B ,Q,20.00,21.00,20.00,20.95,21.00,20.55,44,285,5777.00,
532870,ANKIT METAL ,T ,Q,0.50,0.50,0.48,0.48,0.48,0.48,8,1996,958.00,
532871,CELESTIAL   ,B ,Q,3.24,3.24,3.09,3.09,3.09,3.15,4,295,919.00,
532872,SUNPHA ADV  ,A ,Q,150.00,153.65,148.85,150.85,150.25,149.15,1622,80398,12167021.00,
532873,HOUSING DEV ,A ,Q,6.54,6.54,5.95,5.97,5.97,6.25,427,206644,1257860.00,
532874,SURYACHAKRA ,Z ,Q,0.23,0.23,0.21,0.21,0.21,0.22,8,2490,564.00,
532875,ALLIED DIGIT,B ,Q,13.50,13.90,13.25,13.49,13.25,13.49,18,5385,72786.00,
532878,ALPA LAB    ,B ,Q,14.15,14.75,14.10,14.70,14.70,14.60,5,2137,31136.00,
532879,SIR SHADI LA,XT,Q,30.00,30.00,29.00,29.90,30.00,29.05,10,430,12870.00,
532880,OMAXE LTD   ,A ,Q,194.80,196.00,193.35,193.50,193.75,193.65,352,58746,11378967.00,
532884,REFEX       ,T ,Q,54.80,58.30,52.80,58.30,58.30,55.55,278,59687,3380568.00,
532885,CENTRAL BK  ,A ,Q,19.00,19.10,18.80,18.95,19.00,18.95,148,41862,793109.00,
532886,SEL MANUF   ,B ,Q,0.62,0.62,0.56,0.57,0.57,0.57,11,8534,4942.00,
532888,ASIAN GRANIT,B ,Q,228.85,236.10,228.55,235.30,235.25,226.45,1132,55052,12776723.00,
532889,K.P.R. MILL ,A ,Q,564.95,564.95,551.35,555.55,551.35,558.80,21,33,18404.00,
532890,TAKE SOLUT  ,A ,Q,126.90,131.05,120.80,122.55,122.55,126.55,605,19275,2416727.00,
532891,PURAVANKARA ,B ,Q,70.50,79.60,69.25,76.05,78.40,70.25,629,67196,4964508.00,
532892,MOTILALOFS  ,A ,Q,574.50,580.45,570.00,575.90,570.00,570.85,233,1736,1002898.00,
532893,VTM LTD     ,X ,Q,24.80,27.45,24.50,24.75,24.75,24.50,12,517,13061.00,
532894,IWIND ENERGY,B ,Q,3.30,3.30,3.00,3.00,3.00,3.24,15,6700,20279.00,
532895,NAGREKA CAP ,B ,Q,7.35,7.35,5.66,6.91,6.91,6.27,15,599,3669.00,
532898,POWER GRID  ,A ,Q,198.85,203.20,197.40,199.35,199.35,196.85,1490,185411,37126661.00,
532899,KAVERI SEED ,A ,Q,474.70,474.80,470.80,472.55,473.95,471.70,789,20829,9850546.00,
532900,PAISALO     ,B ,Q,367.20,374.95,367.20,371.00,371.00,365.00,5,235,87201.00,
532904,SUPREME INFR,B ,Q,15.85,15.85,15.85,15.85,15.85,16.65,3,130,2060.00,
532906,MAANALU     ,B ,Q,70.30,70.30,67.00,67.15,67.00,69.00,13,1581,107105.00,
532907,ILFSENGG    ,Z ,Q,3.20,3.36,3.20,3.25,3.36,3.20,4,19,60.00,
532911,PARLE SOFTWR,XT,Q,19.25,19.25,18.30,18.30,18.30,19.25,9,229,4245.00,
532914,ARCOTECH LTD,B ,Q,2.07,2.13,2.05,2.08,2.13,2.06,11,5829,12137.00,
532915,RELIGARE ENT,B ,Q,31.80,32.10,30.40,30.40,30.40,32.00,65,14858,468235.00,
532918,RATHI BARS  ,X ,Q,8.09,8.82,8.09,8.82,8.82,8.83,2,240,1970.00,
532920,EMPEE DIST  ,Z ,Q,5.77,5.77,5.77,5.77,5.77,5.51,1,100,577.00,
532921,ADANI PORTS ,A ,Q,366.00,367.25,361.40,366.55,366.55,364.10,960,47394,17297968.00,
532922,EDELWEISS   ,A ,Q,107.50,107.50,104.25,104.95,104.95,105.25,1708,77207,8127027.00,
532923,RGL         ,B ,Q,243.00,264.95,243.00,262.40,264.95,243.00,32,253,62055.00,
532924,KOLTEPATIL  ,B ,Q,226.45,233.00,226.45,230.70,230.70,225.95,244,995,228417.00,
532926,JYOTHYLAB   ,A ,Q,139.70,141.80,139.70,140.30,140.00,141.60,78,1220,171259.00,
532927,ECLERX      ,A ,Q,480.40,485.40,461.00,471.00,462.80,477.35,143,571,273875.00,
532928,TRIL        ,B ,Q,7.00,7.65,6.83,7.50,7.50,6.96,71,29627,221514.00,
532929,BRIGADE     ,B ,Q,195.60,199.50,195.20,198.60,198.10,197.35,296,52239,10268457.00,
532930,BGR ENERGY  ,B ,Q,33.10,34.00,33.10,33.20,33.10,33.05,51,4965,167260.00,
532931,BURNPUR     ,T ,Q,1.41,1.41,1.41,1.41,1.41,1.48,8,2713,3825.00,
532932,MANAKSIA LTD,B ,Q,31.80,32.00,31.80,32.00,32.00,31.80,19,254,8109.00,
532933,PORWAL AUTO ,X ,Q,14.10,17.90,14.10,17.15,17.10,16.95,47,3199,55112.00,
532934,PPAP        ,B ,Q,172.55,172.55,168.00,168.00,168.00,167.25,10,117,19942.00,
532935,ARIES AGRO  ,B ,Q,49.80,53.90,49.80,52.50,52.50,51.30,135,4411,226300.00,
532937,KUANTUM     ,X ,Q,412.00,412.00,395.05,395.55,395.55,399.25,7,145,58135.00,
532939,RPOWER      ,A ,Q,3.58,3.59,3.45,3.47,3.47,3.54,5032,2314205,8153891.00,
532940,J KUMAR INFR,B ,Q,116.55,117.30,115.00,116.35,116.20,114.50,375,7163,830520.00,
532941,CORDS CABLE ,B ,Q,36.70,38.75,36.70,38.20,38.75,36.00,117,1350,51387.00,
532942,KNR CONST   ,A ,Q,213.80,216.50,212.45,215.40,216.50,213.60,115,1243,266957.00,
532944,ONMOBILE    ,B ,Q,30.00,30.50,30.00,30.30,30.30,30.00,67,5638,170799.00,
532945,SHRIRAM EPC ,B ,Q,10.09,10.30,9.91,10.25,10.16,10.04,56,110248,1116383.00,
532946,BANG        ,B ,Q,31.05,32.55,30.60,32.25,31.40,32.30,25,10763,338782.00,
532947,IRB INFRA   ,A ,Q,68.25,71.20,68.10,70.35,70.35,68.25,1858,201982,14130619.00,
532951,GSS INFOTECH,B ,Q,35.35,35.40,35.00,35.40,35.40,33.75,26,2622,92785.00,
532952,NAHAR CAP   ,B ,Q,63.30,63.30,63.15,63.15,63.15,63.05,2,140,8856.00,
532953,V GUARD IND ,A ,Q,228.90,228.90,221.30,222.60,221.30,222.25,385,9190,2052359.00,
532955,RECLTD      ,A ,Q,144.50,146.60,141.00,141.85,141.85,144.90,2173,663810,95782418.00,
532959,GAMMON INFRA,B ,Q,0.30,0.31,0.29,0.30,0.30,0.30,143,111789,33319.00,
532960,IBVENTURES  ,B ,Q,168.00,171.00,164.50,165.55,165.55,168.55,1144,67816,11339470.00,
532961,SITA SHREE  ,Z ,Q,0.41,0.41,0.41,0.41,0.41,0.41,2,500,205.00,
532966,TITAGARH WAG,B ,Q,38.05,38.35,37.30,37.60,37.40,37.85,178,18165,690225.00,
532967,KIRI DYES   ,B ,Q,386.30,452.00,382.00,445.40,445.40,380.25,2945,62901,26464015.00,
532972,SANKHYA INFO,X ,Q,11.27,11.27,11.27,11.27,11.27,11.49,6,613,6908.00,
532974,ABML        ,B ,Q,32.35,33.15,32.35,32.75,32.75,31.85,326,10480,344506.00,
532975,AISHWARYA TE,Z ,Q,1.58,1.65,1.58,1.65,1.65,1.58,6,2789,4568.00,
532976,JAIBALA IND ,B ,Q,16.00,16.30,16.00,16.05,16.00,16.05,6,3975,64150.00,
532977,BAJAJ AUTO  ,A ,Q,2733.00,2776.90,2732.95,2759.65,2759.65,2715.55,1632,19976,55083819.00,
532978,BAJAJ FINSE ,A ,Q,7049.70,7090.00,6954.20,6997.40,6987.00,7019.90,1698,8273,58243220.00,
532979,PIRPHYTO    ,T ,Q,24.85,26.95,24.85,26.00,26.00,26.00,8,744,19773.00,
532980,GOKUL REFOIL,T ,Q,12.55,12.55,12.20,12.53,12.53,11.96,12,27,335.00,
532983,RPG LIFESCI ,B ,Q,169.60,171.00,165.15,165.80,165.30,166.20,49,307,51496.00,
532985,KOTAK SENSEX,B ,Q,381.00,382.00,378.00,378.68,378.50,428.00,28,355,135031.00,
532986,NIRAJ CEMENT,X ,Q,13.47,13.47,13.47,13.47,13.47,12.80,1,400,5388.00,
532987,RANE BRAKE  ,B ,Q,486.45,494.00,472.10,492.00,492.00,486.75,89,824,401353.00,
532991,MVL LIMITED ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,300,57.00,
532994,ARCHIDPLY IN,B ,Q,23.50,23.50,23.50,23.50,23.50,24.20,38,64,1504.00,
532997,KSK ENERGY  ,B ,Q,0.52,0.58,0.52,0.57,0.58,0.53,40047,165848,92799.00,
532998,LEHIL       ,B ,Q,21.50,21.50,21.50,21.50,21.50,19.55,1,25,537.00,
533001,SOMI CONVEY ,B ,Q,12.66,12.66,12.20,12.40,12.60,12.70,4,6,74.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,7,17218,1377.00,
533007,LGB FORGE   ,T ,Q,2.70,2.80,2.70,2.80,2.80,2.84,6,3700,10190.00,
533008,OCL IRON&ST ,T ,Q,5.45,5.64,5.20,5.49,5.49,5.45,23,27582,144915.00,
533012,LANDMRK PRO ,B ,Q,1.67,1.67,1.67,1.67,1.67,1.74,6,2530,4225.00,
533014,SICAGEN IND ,T ,Q,18.60,19.20,18.55,19.10,19.10,19.50,11,2038,38145.00,
533022,20 MICRONS  ,B ,Q,33.95,34.10,33.10,33.50,33.10,32.90,31,1524,51286.00,
533023,WABCO       ,A ,Q,6126.00,6135.80,6080.10,6089.75,6100.00,6086.75,8,13,79230.00,
533029,ALKALI      ,B ,Q,41.65,41.85,40.10,41.85,41.80,40.40,4,499,20802.00,
533033,ISGEC       ,B ,Q,312.10,316.95,310.05,315.00,316.95,314.10,76,1754,552342.00,
533047,INDIAN MET  ,B ,Q,158.95,162.25,156.35,157.50,160.00,156.25,134,2026,321417.00,
533056,VEDAVAAG    ,X ,Q,26.00,26.00,24.90,25.05,25.30,25.45,24,3047,76483.00,
533068,ARROW TEX   ,B ,Q,11.39,11.39,9.77,10.90,10.90,11.41,4,1162,11360.00,
533080,MOLDTKPACK  ,B ,Q,281.80,289.50,273.35,276.90,275.45,280.35,209,7191,2003637.00,
533088,MAH HOLIDAY ,A ,Q,210.50,210.50,205.55,206.40,206.00,206.15,115,752,155430.00,
533090,EXCEL       ,T ,Q,1.33,1.34,1.33,1.34,1.34,1.28,6,23050,30664.00,
533095,BENGLA& ASM ,B ,Q,1373.05,1438.95,1373.05,1390.00,1390.00,1385.05,7,20,27679.00,
533096,ADANI POWER ,A ,Q,57.00,57.65,56.50,57.10,57.10,56.60,1134,758447,43260526.00,
533098,NHPC        ,A ,Q,23.50,24.50,23.45,24.20,24.30,23.55,341,150642,3631125.00,
533101,SURYAMBA SP ,X ,Q,45.20,56.90,45.20,50.45,49.50,54.50,18,150,7241.00,
533103,JINDALCOTEX ,B ,Q,3.08,3.40,3.08,3.30,3.40,3.24,35,10879,36224.00,
533104,GLOBUS SPR  ,B ,Q,112.70,120.70,112.70,117.60,117.60,108.15,1097,43729,5155336.00,
533106,OIL INDIA   ,A ,Q,148.00,154.00,148.00,149.60,149.60,147.25,1057,102133,15431048.00,
533107,RNAVAL      ,B ,Q,0.80,0.80,0.80,0.80,0.80,0.84,230,1230124,984099.00,
533108,BHILWRA TEC ,X ,Q,4.85,4.85,4.70,4.75,4.75,4.51,8,594,2821.00,
533121,EXPLEOSOL   ,B ,Q,247.25,289.00,241.30,279.65,288.00,241.05,469,1853,493526.00,
533122,RTNPOWER    ,B ,Q,1.02,1.18,0.99,1.15,1.15,0.99,303,700613,786936.00,
533137,DEN NETWORK ,B ,Q,90.00,96.90,88.50,90.50,90.50,88.65,795,41071,3779961.00,
533138,ASTEC LIFE  ,B ,Q,381.00,387.95,371.10,381.40,385.05,372.85,60,752,285964.00,
533144,COX KINGS   ,A ,Q,3.61,3.61,3.61,3.61,3.61,3.80,316,678011,2447619.00,
533146,DLINK IND   ,B ,Q,89.20,89.20,86.10,88.35,88.45,86.30,60,4381,386158.00,
533148,JSW ENERGY  ,A ,Q,66.85,67.00,66.20,66.25,66.25,66.25,152,14635,974590.00,
533149,ESSAR SECU  ,X ,Q,1.27,1.33,1.27,1.33,1.33,1.27,10,12554,16695.00,
533150,GODREJ PROP ,A ,Q,888.70,888.70,877.95,883.20,880.40,890.40,589,5069,4478269.00,
533151,D B CORP    ,A ,Q,132.05,135.95,131.90,133.35,133.60,133.25,121,1139,151496.00,
533152,MBL INFRA   ,T ,Q,5.56,6.14,5.56,6.05,6.05,5.85,12,4677,26306.00,
533155,JUBL FOOD   ,A ,Q,1200.85,1212.00,1191.00,1201.15,1196.35,1197.45,710,15704,18858160.00,
533156,VASCON ENG  ,B ,Q,12.20,12.79,11.68,12.20,12.03,11.94,269,77763,963274.00,
533157,SYNCOM HEAL ,T ,Q,0.83,0.83,0.82,0.82,0.82,0.86,12,14081,11557.00,
533158,THANGAMAYIL ,B ,Q,311.00,311.00,300.00,300.10,300.00,302.90,10,43,13180.00,
533160,D B REALTY  ,B ,Q,6.60,6.61,6.30,6.61,6.61,6.30,130,127273,831388.00,
533161,EMMBI       ,B ,Q,124.00,124.00,115.00,116.10,116.20,120.30,28,1935,226360.00,
533162,HATHWAY CAB ,B ,Q,31.75,32.75,30.65,30.95,30.95,31.70,875,179788,5705129.00,
533163,ARSS INFRA  ,B ,Q,23.30,23.45,22.25,23.45,23.45,22.35,28,5063,118363.00,
533164,TEXMO PIPES ,B ,Q,15.85,15.85,15.65,15.85,15.85,15.85,4,225,3562.00,
533166,SUNDARAMMUL ,B ,Q,1.40,1.45,1.36,1.38,1.36,1.40,74,10361,14598.00,
533167,CORO ENGG   ,XT,Q,16.50,16.50,16.50,16.50,16.50,16.50,4,6000,99000.00,
533168,ROSSELL IND ,B ,Q,52.80,53.20,52.80,53.00,53.20,50.10,3,15,794.00,
533169,MAN INFRA   ,B ,Q,20.85,20.85,20.40,20.70,20.70,20.45,20,2405,49687.00,
533170,TAMBOLI CAP ,X ,Q,42.15,49.00,42.15,45.25,45.25,51.00,49,6375,292356.00,
533171,UNITED BANK ,B ,Q,10.05,10.20,9.76,9.93,9.92,10.16,124,50637,503957.00,
533176,DQ ENT      ,B ,Q,3.00,3.00,3.00,3.00,3.00,2.90,1,400,1200.00,
533177,IL&FS TRANS ,Z ,Q,1.48,1.61,1.48,1.53,1.61,1.54,16,14677,22288.00,
533179,PERSISTENT  ,A ,Q,558.75,563.50,556.00,561.95,561.40,558.60,284,2891,1617745.00,
533181,INTRASOFT   ,B ,Q,106.55,106.55,106.00,106.00,106.00,101.50,24,1671,177758.00,
533189,GOENKA DIAM ,Z ,Q,0.26,0.26,0.26,0.26,0.26,0.26,2,32920,8559.00,
533192,KCP SUGAR IN,B ,Q,13.50,13.50,12.70,12.99,12.98,12.80,22,3674,47377.00,
533193,KIRLOSKAR EL,B ,Q,9.00,9.26,8.55,9.17,9.04,8.60,41,7677,68086.00,
533200,TALWALKAR   ,B ,Q,6.45,6.62,6.42,6.42,6.42,6.75,75,6633,42779.00,
533202,NITESHEST   ,B ,Q,1.72,1.74,1.71,1.71,1.71,1.79,18,183009,313086.00,
533203,TARAPUR TRA ,B ,Q,4.90,5.39,4.90,5.31,4.90,5.15,4,71,350.00,
533206,SJVN        ,A ,Q,24.30,24.90,24.30,24.75,24.65,24.20,113,34699,857859.00,
533207,JPINFRATEC  ,B ,Q,1.15,1.22,1.15,1.22,1.22,1.11,29,70454,85922.00,
533208,EMAMI PAPER ,B ,Q,71.00,71.00,71.00,71.00,71.00,70.00,2,25,1775.00,
533210,KRITI NUTRI ,X ,Q,16.60,17.65,15.70,17.35,17.35,16.60,58,12209,199276.00,
533212,GKB OPHTHA  ,X ,Q,40.80,40.80,40.80,40.80,40.80,41.60,12,535,21828.00,
533213,FRONT SEC   ,X ,Q,34.00,34.00,34.00,34.00,34.00,35.00,4,100,3400.00,
533216,TECHNOFAB   ,B ,Q,10.09,11.15,10.09,11.15,11.15,10.62,16,2240,24916.00,
533217,HMVL        ,B ,Q,73.00,75.50,71.15,74.90,75.00,73.30,5,265,19545.00,
533218,EMAMIREAL   ,B ,Q,41.00,42.75,40.05,41.90,41.90,40.85,85,50234,2102243.00,
533227,ASIAN HTL E ,B ,Q,146.00,164.80,146.00,160.00,160.00,160.60,24,110,17563.00,
533229,BAJAJCON    ,A ,Q,250.60,252.05,250.15,250.60,250.55,251.50,22,301,75618.00,
533230,HDFCMFGETF  ,E ,Q,3551.00,3565.00,3540.01,3541.05,3540.01,3543.57,51,412,1463626.00,
533239,PRAKASHSTL  ,B ,Q,0.22,0.22,0.22,0.22,0.22,0.23,7,29000,6380.00,
533244,ICICIGOLD   ,E ,Q,35.75,35.75,35.40,35.40,35.40,35.32,14,4055,144277.00,
533248,GPPL        ,A ,Q,79.30,79.65,76.25,78.90,79.65,79.15,91,5550,432258.00,
533257,INDOSOLAR   ,Z ,Q,0.40,0.40,0.38,0.38,0.38,0.40,23,43685,16778.00,
533259,SASTASUNDR  ,B ,Q,104.60,104.60,99.20,99.90,99.50,99.00,20,626,63940.00,
533260,CAREERP     ,B ,Q,77.80,77.80,72.50,73.00,73.15,73.80,40,1029,76915.00,
533261,EROS MEDIA  ,B ,Q,14.61,14.61,14.61,14.61,14.61,13.92,33,41792,610581.00,
533262,RAMKY INFRA ,B ,Q,61.65,62.00,60.65,61.90,61.90,59.30,15,582,35960.00,
533263,GREENPOWER  ,B ,Q,2.50,2.50,2.43,2.46,2.45,2.50,9,12473,30648.00,
533265,GALLISPAT   ,B ,Q,23.70,23.70,23.70,23.70,23.70,22.60,31,8635,204649.00,
533267,CANTABIL    ,B ,Q,216.00,216.50,211.95,212.45,212.00,213.65,105,2321,499154.00,
533269,VATECH WABA ,A ,Q,272.70,281.55,272.45,276.85,276.85,270.55,750,6867,1907400.00,
533270,BEDMUTHA IN ,B ,Q,11.70,12.43,11.70,12.28,12.28,11.85,6,123,1442.00,
533271,ASHOKA      ,A ,Q,95.00,95.65,89.85,91.15,91.00,94.05,368,10259,955158.00,
533272,CEBBCO      ,B ,Q,13.97,13.97,13.35,13.60,13.80,13.60,22,10115,139108.00,
533273,OBEROI REAL ,A ,Q,542.45,550.00,512.35,514.30,514.30,533.35,950,13831,7226897.00,
533274,PRESTIGE    ,A ,Q,301.70,302.35,287.70,295.25,293.80,299.80,676,85298,25150673.00,
533275,GYSCOAL     ,B ,Q,2.91,3.11,2.56,3.01,3.01,2.80,6,10,29.00,
533278,COAL INDIA  ,A ,Q,184.50,196.25,183.80,194.85,194.85,182.10,8733,1150809,221573088.00,
533282,GRAVITA     ,B ,Q,38.50,38.90,38.00,38.45,38.45,38.35,108,4312,165991.00,
533284,RPP INFRA   ,B ,Q,82.40,82.70,78.00,78.00,78.00,78.80,14,300,24555.00,
533285,RDB REALTY  ,X ,Q,19.95,19.95,19.00,19.00,19.00,19.00,3,6,116.00,
533286,MOIL LTD    ,A ,Q,122.55,124.85,122.40,123.50,123.50,120.45,224,11181,1382559.00,
533287,ZEE LEARN   ,B ,Q,22.75,23.05,22.50,22.60,22.60,22.55,26,4122,93799.00,
533289,KESAR TERMI ,B ,Q,32.10,32.10,32.10,32.10,32.10,31.95,1,2,64.00,
533292,A2ZINFRA    ,B ,Q,9.56,9.60,9.35,9.38,9.35,9.44,41,7457,70277.00,
533293,KIRLOIL ENG ,B ,Q,164.50,168.20,163.25,165.45,163.25,163.10,59,958,158705.00,
533295,PUNJABNSIND ,B ,Q,20.30,20.65,20.30,20.50,20.50,20.40,31,5667,116278.00,
533296,FMNL        ,B ,Q,29.75,29.75,29.75,29.75,29.75,29.05,1,25,743.00,
533302,KALYANI INV ,B ,Q,1687.95,1688.00,1666.90,1680.00,1680.00,1661.35,46,216,361888.00,
533303,BF INVEST   ,B ,Q,263.00,268.60,263.00,265.00,265.00,259.45,115,2371,628625.00,
533306,SUMMIT SECU ,B ,Q,457.05,457.05,456.10,456.10,456.10,455.25,7,13,5940.00,
533315,INNO INVEST ,X ,Q,7.51,8.75,7.43,8.75,8.75,8.25,17,10100,77261.00,
533316,STEL        ,B ,Q,62.45,63.95,62.45,63.95,63.95,62.00,2,50,3130.00,
